item_id,title,category_id,name
254251,Силиконовый прозрачный чехол для нового Samsung A3,9,Бытовая электроника|Телефоны|Аксессуары|Чехлы и плёнки
322348,Обеденный стол массив,22,Для дома и дачи|Мебель и интерьер|Столы и стулья
226342,Wagon (состояние хорошее),35,"Личные вещи|Одежда, обувь, аксессуары|Женская одежда|Платья и юбки"
130536,Системный блок,7,Бытовая электроника|Настольные компьютеры
346381,Нокиа 6131,10,Бытовая электроника|Телефоны|Nokia
484683,Железная входная дверь,25,Для дома и дачи|Ремонт и строительство|Двери
51,Продается палас,19,"Для дома и дачи|Мебель и интерьер|Предметы интерьера, искусство"
131292,Детский диван,16,"Для дома и дачи|Мебель и интерьер|Кровати, диваны и кресла"
297763,Алюминиевый чехол для sony xperia Z1 Z2 Z3,11,Бытовая электроника|Телефоны|Sony
439747,Inramous второй сын на playstation 4,8,"Бытовая электроника|Игры, приставки и программы|Игры для приставок"
178347,Ванна,21,Для дома и дачи|Ремонт и строительство|Сантехника и сауна
405439,Killzone в плену сумрака PS4,8,"Бытовая электроника|Игры, приставки и программы|Игры для приставок"
